disease_id,disease_name,disease_link,disease_img,symptoms,symptom_ids,related_diseases,related_disease_ids,department,synonyms
31752,뇌동맥 폐쇄(Occlusion of cerebral artery),https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=31752,https://www.amc.seoul.kr/asan/file/imageView.do?fileId=F000000004280,"무의지증, 시력 감소, 의식 저하, 혼수, 감각 이상, 언어장애, 시야장애, 경련, 편측 사지의 감각소실, 운동 실어증","SS000076,SS000204,SS000320,SS000337,SS000593,SS000306,SS000206,SS000598,SS000778,SS000317","뇌경색, 방광의 신경근육 기능 장애, 뇌졸중","31996,32212,30518","신경과, 
																신경외과",
30503,뇌동맥류(Cerebral aneurysm),https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=30503,https://www.amc.seoul.kr/asan/file/imageView.do?fileId=F000000003925,"구토, 두통, 오심, 뇌전증 발작, 안구내 출혈, 의식 변화","SS000386,SS000284,SS000416,SS000591,SS000213,SS000319","동맥류, 뇌동맥 폐쇄, 자발성 두개강 내 출혈","31755,31752,30517","영상의학과, 
																신경외과, 
																신경중재클리닉","뇌동맥꽈리,뇌지주막하 출혈,두개강 내 동맥류"
32653,뇌사(brain death),https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=32653,https://www.amc.seoul.kr/asan/file/imageView.do?fileId=F000000004629,"반사 이상, 무호흡, 호르몬변화, 무의식, 동공산대","SS000647,SS000870,SS000727,SS000292,SS000192","고혈압, 외상에 의한 뇌 손상, 저체온증, 뇌졸중, 양성 뇌종양, 요붕증, 뇌종양, 부정맥","31322,30520,32309,30518,30499,31806,30490,30298","신경과, 
																신경외과",
31868,뇌성 마비(Cerebral palsy),https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=31868,https://www.amc.seoul.kr/asan/file/imageView.do?fileId=F000000004544,"반사 이상, 근긴장의 이상, 인지장애, 뇌전증 발작, 보행이상","SS000647,SS000611,SS000324,SS000591,SS000241","바이러스성 뇌수막염, 보행 운동 장애, 운동신경 질환","31721,31884,32008","소아신경과, 
																소아재활의학과, 
																소아정형외과",
32162,뇌염(Encephalitis),https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=32162,https://www.amc.seoul.kr/asan/file/imageView.do?fileId=F000000004582,"구토, 경부 강직, 정신 혼미, 의식 저하, 방향감각 상실, 오한, 경련, 시력 감소, 두통, 열, 기운없음","SS000386,SS000340,SS000136,SS000320,SS000294,SS000687,SS000598,SS000204,SS000284,SS000684,SS000621","박테리아성 뇌수막염, 바이러스성 뇌수막염, 일본 뇌염","31723,31721,32164","신경과, 
																소아신경과",수막뇌염
30519,뇌전증(Epilepsy),https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=30519,https://www.amc.seoul.kr/asan/file/imageView.do?fileId=F000000004133,"뇌전증 발작, 의식 저하, 눈꺼풀의 떨림, 온몸이 떨림, 경련, 손떨림","SS000591,SS000320,SS000179,SS000689,SS000598,SS000500","발작, 저혈당증, 뇌졸중, 뇌 동정맥 기형, 양성 뇌종양, 뇌종양, 저칼슘혈증, 선천성 기형, 외상성 경막하 출혈, 뇌경색","31851,31602,30518,30516,30499,30490,32305,32017,31892,31996","신경과, 
																신경외과","epilepticseizure,epilepticsyndrome,간질발작,간질병,간질증후군,간질"
30518,뇌졸중(Cerebrovascular disease),https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=30518,https://www.amc.seoul.kr/asan/file/imageView.do?fileId=F000000004092,"시력 감소, 복시, 어지러움, 운동장애, 발음 이상, 반신마비, 두통, 시야장애, 언어장애, 삼키기 곤란","SS000204,SS000195,SS000737,SS000691,SS000562,SS000240,SS000284,SS000206,SS000306,SS000352","뇌출혈, 협심증, 고혈압, 급성 심근경색증, 뇌경색","32611,32179,31322,32111,31996","신경과, 
																신경외과, 
																소아신경과, 
																소아신경외과","stroke,급성기 허혈성 뇌중풍,뇌졸증,뇌중풍,중풍,허혈성 뇌중풍,허혈성 뇌혈관 질환"
30490,뇌종양(Brain tumor),https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=30490,https://www.amc.seoul.kr/asan/file/imageView.do?fileId=F000000004056,"운동장애, 오심, 감각 이상, 구토, 두통, 뇌전증 발작","SS000691,SS000416,SS000593,SS000386,SS000284,SS000591","뇌하수체의 악성 신생물, 뇌하수체 양성 및 악성 신생물, 신경종, 양성 뇌종양","31874,31599,31877,30499","종양내과, 
																방사선종양학과, 
																소아청소년종양혈액과, 
																신경과, 
																신경외과, 
																소아내분비대사과, 
																소아신경과, 
																암병원","뇌암,뇌종양"
32611,뇌출혈(Cerebral hemorrhage),https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=32611,https://www.amc.seoul.kr/asan/file/imageView.do?fileId=F000000004611,"의식 저하, 구토, 마비, 어지러움, 두통, 의식 변화","SS000320,SS000386,SS000637,SS000737,SS000284,SS000319","자발성 두개강 내 출혈, 뇌졸중, 지주막하 출혈","30517,30518,31924","신경과, 
																신경외과, 
																재활의학과","뇌 내 출혈,뇌실질내출혈,뇌일혈,출혈성 뇌졸중,출혈성 뇌중풍"
31599,뇌하수체 양성 및 악성 신생물(Malignant or benign neoplasm of Pituitary gland),https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=31599,https://www.amc.seoul.kr/asan/file/imageView.do?fileId=F000000004319,"성욕감퇴, 생리불순, 유루증, 질의 건조함, 시야장애, 두통, 성선 기능 저하증, 불임","SS000094,SS000456,SS000543,SS000485,SS000206,SS000284,SS000661,SS000451","뇌하수체의 악성 신생물, 뇌하수체 기능 항진, 대뇌성 거인증, 뇌하수체 기능부전, 프라더 윌리 증후군, 쿠싱 증후군","31874,32275,32412,31598,32404,31601","내분비내과, 
																방사선종양학과, 
																신경외과, 
																소아신경외과","뇌하수체선종,프로락틴종,뇌하수체 종양,뇌하수체 악성 신생물,뇌하수체 양성 신생물"
32005,다발성 경화증(Multiple sclerosis),https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=32005,https://www.amc.seoul.kr/asan/file/imageView.do?fileId=F000000003747,"시신경염, 안구진탕, 피로감, 사지 마비, 손떨림, 인지장애, 배변장애, 감각 이상, 보행이상, 배뇨장애, 운동장애, 성기능 장애, 반신마비","SS000205,SS000216,SS000723,SS000769,SS000500,SS000324,SS000524,SS000593,SS000241,SS000010,SS000691,SS000463,SS000240","시신경염, 자가면역 질환, 전신 경화증","31298,32131,30836",신경과,다발성 경화
31887,다발성 신경병증(Polyneuropathy),https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=31887,https://www.amc.seoul.kr/asan/file/imageView.do?fileId=F000000004147,"시림, 손, 발 감각 저하, 저림","SS000518,SS000513,SS000775","간경화, 급성 신부전, 알코올 의존성, 당뇨병","30480,31971,31577,31596",신경과,"다발신경병증,다발신경증"
32838,단순 포진성 뇌염(Herpes simplex encephalitis),https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=32838,https://www.amc.seoul.kr/asan/file/imageView.do?fileId=F000000004061,"열, 언어장애, 두통, 의식 변화, 뇌전증 발작","SS000684,SS000306,SS000284,SS000319,SS000591","대상포진 후 신경통, 구순포진, 뇌염, 박테리아성 뇌수막염, 바이러스성 뇌수막염, 대상포진, 헤르페스 바이러스 감염","31888,32160,32162,31723,31721,31541,31538","감염내과, 
																신경과",
32274,당뇨병성 말초신경병증(Diabetic polyneuropathy),https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=32274,https://www.amc.seoul.kr/asan/file/imageView.do?fileId=F000000003666,"무감각, 말초 신경장애, 말초 통증, 손, 발 감각 저하, 저림","SS000766,SS000512,SS000639,SS000513,SS000775","당뇨병성 족부 질환, 당뇨병, 인슐린 의존성 당뇨병, 인슐린 비의존성 당뇨병, 당뇨망막병증","31754,31596,30856,30860,31182",내분비내과,"당뇨병성신경병증,당뇨성말초신경병증,당뇨성신경병증"
32412,대뇌성 거인증 (Sotos syndrome),https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=32412,https://www.amc.seoul.kr/asan/file/imageView.do?fileId=F000000003951,"얼굴형태의 이상, 정신 지체, 난청","SS000316,SS000135,SS000049","누난 증후군, 바르덴부르크 증후군, 루빈스타인 테이비 증후군, 트리처 콜린스 증후군, ARC 증후군, 베크위트-위드만 증후군, 코넬리아드랑게 증후군, 엘러스-단로스 증후군, 연골외배엽 이형성증, 판코니범혈구감소증, 러셀 실버 증후군, 마르판 증후군, 다발성 흑자 증후군, 클리펠-트라우네이-베버 증후군, 홀트-오람 증후군, 골덴하 증후군","32397,32422,32407,32418,32336,32339,32348,32355,32356,32358,32408,32384,32380,32376,32368,32364","의학유전학센터, 
																의학유전학과",소토스증후군
31852,두통(Headache),https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=31852,https://www.amc.seoul.kr/asan/file/imageView.do?fileId=F000000004363,"압통, 박동성 통증, 눈이 무거운 느낌, 뇌압상승증상","SS000439,SS000293,SS000189,SS000280","뇌종양, 양성 뇌종양, 자발성 두개강 내 출혈, 급성 A형 간염, 바이러스성 뇌수막염, 박테리아성 뇌수막염, 미세혈관병용혈빈혈, 새집 증후군, 군발성 두통 증후군, 편두통, 근육 긴장성 두통, 외상성 경막하 출혈, 지주막하 출혈, 급성 B형 간염, 급성 C형 간염, 말단비대증, 호흡성 산증, 독성 쇼크 증후군, 대사성 산증, 일본 뇌염, 뇌염, 뎅기열, 넬슨 증후군","30490,30499,30517,31626,31721,31723,31792,32085,31870,31876,31881,31892,31924,32095,32096,32282,32311,32315,32318,32164,32162,32161,32153","노년내과, 
																신경과, 
																신경외과, 
																소아신경과",머리의 통증
31993,"떨림, 진전(Tremor)",https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=31993,https://www.amc.seoul.kr/asan/file/imageView.do?fileId=F000000004540,"온몸이 떨림, 손떨림, 떨림(진전)","SS000689,SS000500,SS000710","근육긴장이상증, 이차성 파킨슨증, 비정형 파킨슨 증후군, 파킨슨병","31990,31988,31985,31983",신경과,수전증
32844,뚜렛 증후군(Tourette Syndrome),https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=32844,https://www.amc.seoul.kr/asan/file/imageView.do?fileId=F000000004615,"이상한 소리를 냄, 비정상적인 움직임","SS000120,SS000084",틱 장애,31925,"정신건강의학과, 
																소아정신건강의학과","뚜렛 장애,뚜렛병,뚜렛씨 장애,투렛 증후군"
32156,레이노병(Raynaud'S Phenomenon),https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=32156,https://www.amc.seoul.kr/asan/file/imageView.do?fileId=F000000004650,"손의 통증, 사지의 창백한 현상, 말초 통증, 청색증, 궤양, 저림","SS000504,SS000772,SS000639,SS000834,SS000789,SS000775","전신 홍반성 낭창, 수족냉증, 전신 경화증, 류마티스 관절염","30802,32089,30836,30822",류마티스내과,"레이노 증후군,레이노드증후군,레이노씨병,레이노이드 증상,레이노이드 증후군,레이노이드 질환"
32379,리 증후군(Leigh syndrome),https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=32379,https://www.amc.seoul.kr/asan/file/imageView.do?fileId=F000000003637,,,"레버씨 시신경 위축증, 미토콘드리아성 뇌근육병증, MERRF(Myoclonic Epilepsy with Ragged Red Fiber) 증후군","32378,32387,32393","신경과, 
																의학유전학센터, 
																의학유전학과","Subacute necrotizing encephalomyelopathy,리씨증후군,아급성 괴사성 뇌척수염"
32282,말단비대증(Acromegaly),https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=32282,https://www.amc.seoul.kr/asan/file/imageView.do?fileId=F000000003906,"두통, 시력 감소, 말단비대","SS000284,SS000204,SS000511","뇌하수체 양성 및 악성 신생물, 양성 뇌종양, 뇌하수체 기능 항진, 뇌종양","31599,30499,32275,30490","내분비내과, 
																신경외과","acromegaly,거인증,말단거대증,선단거대증,선단비대증"
31923,말더듬이(Stuttering),https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=31923,https://www.amc.seoul.kr/asan/file/imageView.do?fileId=F000000004548,말더듬,SS000070,"불안 장애, 강박 장애","31582,32132","정신건강의학과, 
																어린이병원, 
																소아정신건강의학과","말더듬병,말더듬증"
33937,"말초동맥질환(Peripheral aterial disease, PAD)",https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=33937,https://www.amc.seoul.kr/asan/file/imageView.do?fileId=F000000623716_wOrhOC,"시림, 감각 이상, 저림, 괴사, 피부궤양, 피부색 변화","SS000518,SS000593,SS000775,SS000788,SS000848,SS000851","대사 증후군, 당뇨병성 족부 질환, 죽상경화증, 당뇨병","32084,31754,31753,31596","심장내과, 
																성형외과, 
																혈관외과, 
																정형외과",
31898,망상 장애(Delusional disorder),https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=31898,https://www.amc.seoul.kr/asan/file/imageView.do?fileId=F000000004313,"고정된 믿음, 망상","SS000060,SS000072",섬망,31576,정신건강의학과,"과대망상,망상증"
31854,모야모야병(Moyamoya disease),https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=31854,https://www.amc.seoul.kr/asan/file/imageView.do?fileId=F000000004640,"학습장애, 마비, 안면마비, 언어장애, 감각 이상, 시력 감소","SS000335,SS000637,SS000303,SS000306,SS000593,SS000204","자발성 두개강 내 출혈, 일과성 뇌허혈증, 뇌경색","30517,31995,31996","신경과, 
																신경외과, 
																소아신경과, 
																소아신경외과","모야모야증,모야모야질환,양측 내경동맥 형성부전"
31910,뮌하우젠 증후군(Munchausen's syndrome),https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=31910,https://www.amc.seoul.kr/asan/file/imageView.do?fileId=F000000004757,거짓 증상 호소,SS000058,건강염려증,32088,정신건강의학과,"가장성장애,대리 뮌하우젠 증후군,문하우젠증후군"
31721,바이러스성 뇌수막염(Viral meningitis),https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=31721,https://www.amc.seoul.kr/asan/file/imageView.do?fileId=F000000004282,"혼수, 열, 뇌전증 발작, 경부 강직, 경련, 두통, 성격의변화","SS000337,SS000684,SS000591,SS000340,SS000598,SS000284,SS000093","출혈성 결막염, 박테리아성 뇌수막염, 수족구병","32226,31723,31605","감염내과, 
																신경과, 
																소아신경과, 
																소아감염과","뇌막염,뇌수막염,뇌척수막염,뇌척수염,수막염"
31723,박테리아성 뇌수막염(Bacterial meningitis),https://www.amc.seoul.kr/asan/healthinfo/disease/diseaseDetail.do?contentId=31723,https://www.amc.seoul.kr/asan/file/imageView.do?fileId=F000000004240,"오심, 감기 증상, 혼수, 구토, 경련, 경부 강직, 열, 두통","SS000416,SS000594,SS000337,SS000386,SS000598,SS000340,SS000684,SS000284","리스테리아, 인플루엔자, 폐렴, 바이러스성 뇌수막염, 대장균 감염","31663,31620,31631,31721,31617","감염내과, 
																신경과",수막구균성수막염
